2023-01-05,gender,other,11,0,0.00,0,0,,1.0000
2023-01-06,acquisition_channel,email,3,0,0.00,0,0,,2.0000
2023-01-06,acquisition_channel,facebook,9,0,0.00,0,0,,2.0000
2023-01-06,acquisition_channel,google,5,0,0.00,0,0,,0.3333
2023-01-06,acquisition_channel,instagram,6,0,0.00,0,0,,0.0000
2023-01-06,acquisition_channel,organic,24,0,0.00,0,1,0.0000,3.3333
2023-01-06,acquisition_channel,referral,4,0,0.00,0,0,,0.0000
2023-01-06,age_group,18-24,13,0,0.00,0,1,0.0000,1.5000
2023-01-06,age_group,25-34,32,0,0.00,0,0,,1.0000
2023-01-06,age_group,35-44,5,0,0.00,0,0,,0.0000
2023-01-06,age_group,45+,1,0,0.00,0,0,,
2023-01-06,city,Bangalore,10,0,0.00,0,0,,1.0000
2023-01-06,city,Chennai,8,0,0.00,0,1,0.0000,0.3333
2023-01-06,city,Delhi,8,0,0.00,0,0,,0.2500
2023-01-06,city,Hyderabad,9,0,0.00,0,0,,1.0000
2023-01-06,city,Mumbai,7,0,0.00,0,0,,4.0000
2023-01-06,city,Pune,9,0,0.00,0,0,,4.0000
2023-01-06,device,android,21,0,0.00,0,0,,2.0000
2023-01-06,device,ios,24,0,0.00,0,1,0.0000,0.5714
2023-01-06,device,web,6,0,0.00,0,0,,0.5000
2023-01-06,gender,female,18,0,0.00,0,0,,1.4000
2023-01-06,gender,male,15,0,0.00,0,0,,1.0000
2023-01-06,gender,other,18,0,0.00,0,1,0.0000,0.8333
2023-01-07,acquisition_channel,email,7,1,256.00,1,1,1.0000,
2023-01-07,acquisition_channel,facebook,9,1,116.00,1,2,0.5000,0.0000
2023-01-07,acquisition_channel,google,8,0,0.00,0,0,,2.0000
2023-01-07,acquisition_channel,instagram,5,0,0.00,0,1,0.0000,
2023-01-07,acquisition_channel,organic,18,0,0.00,0,2,0.0000,1.3333
2023-01-07,acquisition_channel,referral,4,0,0.00,0,0,,2.0000
2023-01-07,age_group,18-24,12,0,0.00,0,1,0.0000,
2023-01-07,age_group,25-34,30,2,372.00,2,4,0.5000,1.2000
2023-01-07,age_group,35-44,7,0,0.00,0,1,0.0000,1.0000
2023-01-07,age_group,45+,2,0,0.00,0,0,,
2023-01-07,city,Bangalore,9,1,116.00,1,2,0.5000,1.0000
2023-01-07,city,Chennai,6,0,0.00,0,0,,
2023-01-07,city,Delhi,12,1,256.00,1,1,1.0000,0.5000
2023-01-07,city,Hyderabad,10,0,0.00,0,2,0.0000,
2023-01-07,city,Mumbai,8,0,0.00,0,0,,0.0000
2023-01-07,city,Pune,6,0,0.00,0,1,0.0000,0.0000
2023-01-07,device,android,21,1,256.00,1,5,0.2000,1.5000
2023-01-07,device,ios,28,1,116.00,1,1,1.0000,1.2500
2023-01-07,device,web,2,0,0.00,0,0,,
2023-01-07,gender,female,19,0,0.00,0,2,0.0000,0.6667
2023-01-07,gender,male,14,0,0.00,0,2,0.0000,
2023-01-07,gender,other,18,2,372.00,2,2,1.0000,0.6667
2023-01-08,acquisition_channel,email,4,0,0.00,0,1,0.0000,
2023-01-08,acquisition_channel,facebook,12,1,244.00,1,1,1.0000,0.6667
2023-01-08,acquisition_channel,google,9,0,0.00,0,0,,1.0000
2023-01-08,acquisition_channel,instagram,7,2,417.00,2,2,1.0000,0.5000
2023-01-08,acquisition_channel,organic,20,0,0.00,0,2,0.0000,1.5000
2023-01-08,acquisition_channel,referral,7,0,0.00,0,0,,
2023-01-08,age_group,18-24,16,2,417.00,2,4,0.5000,0.5000
2023-01-08,age_group,25-34,33,1,244.00,1,2,0.5000,1.4000
2023-01-08,age_group,35-44,4,0,0.00,0,0,,0.0000
2023-01-08,age_group,45+,6,0,0.00,0,0,,3.0000
2023-01-08,city,Bangalore,9,0,0.00,0,0,,2.0000
2023-01-08,city,Chennai,7,2,417.00,2,2,1.0000,
2023-01-08,city,Delhi,13,1,244.00,1,2,0.5000,0.6667
2023-01-08,city,Hyderabad,12,0,0.00,0,2,0.0000,0.5000
2023-01-08,city,Mumbai,14,0,0.00,0,0,,4.0000
2023-01-08,city,Pune,4,0,0.00,0,0,,0.3333
2023-01-08,device,android,29,1,297.00,1,3,0.3333,1.5000
2023-01-08,device,ios,24,1,120.00,1,2,0.5000,0.5000
2023-01-08,device,web,6,1,244.00,1,1,1.0000,1.0000
2023-01-08,gender,female,19,3,661.00,3,5,0.6000,1.3333
2023-01-08,gender,male,19,0,0.00,0,1,0.0000,1.0000
2023-01-08,gender,other,21,0,0.00,0,0,,1.0000
2023-01-09,acquisition_channel,email,5,0,0.00,0,1,0.0000,0.5000
2023-01-09,acquisition_channel,facebook,16,2,1611.00,2,1,2.0000,1.3333
2023-01-09,acquisition_channel,google,13,0,0.00,0,3,0.0000,4.0000
2023-01-09,acquisition_channel,instagram,5,0,0.00,0,0,,0.0000
2023-01-09,acquisition_channel,organic,19,1,211.00,1,4,0.2500,2.0000
2023-01-09,acquisition_channel,referral,9,1,381.00,1,0,,2.0000
2023-01-09,age_group,18-24,23,1,1408.00,1,5,0.2000,0.6667
2023-01-09,age_group,25-34,40,3,795.00,3,4,0.7500,1.8000
2023-01-09,age_group,35-44,2,0,0.00,0,0,,1.0000
2023-01-09,age_group,45+,2,0,0.00,0,0,,
2023-01-09,city,Bangalore,10,1,211.00,1,1,1.0000,
2023-01-09,city,Chennai,12,2,1611.00,2,2,1.0000,1.0000
2023-01-09,city,Delhi,12,0,0.00,0,2,0.0000,2.0000
2023-01-09,city,Hyderabad,12,1,381.00,1,2,0.5000,3.0000
2023-01-09,city,Mumbai,8,0,0.00,0,2,0.0000,
2023-01-09,city,Pune,13,0,0.00,0,0,,0.1667
2023-01-09,device,android,30,2,1611.00,2,4,0.5000,1.0000
2023-01-09,device,ios,28,1,211.00,1,4,0.2500,2.3333
2023-01-09,device,web,9,1,381.00,1,1,1.0000,1.0000
2023-01-09,gender,female,25,3,795.00,3,4,0.7500,0.7500
2023-01-09,gender,male,21,0,0.00,0,2,0.0000,1.2500
2023-01-09,gender,other,21,1,1408.00,1,3,0.3333,5.0000
2023-01-10,acquisition_channel,email,6,0,0.00,0,0,,0.3333
2023-01-10,acquisition_channel,facebook,17,0,0.00,0,1,0.0000,0.2857
2023-01-10,acquisition_channel,google,16,0,0.00,0,2,0.0000,4.0000
2023-01-10,acquisition_channel,instagram,16,1,279.00,1,1,1.0000,0.6000
2023-01-10,acquisition_channel,organic,34,2,598.00,2,2,1.0000,0.8000
2023-01-10,acquisition_channel,referral,8,0,0.00,0,0,,
2023-01-10,age_group,18-24,27,1,408.00,1,1,1.0000,0.6667
2023-01-10,age_group,25-34,49,2,469.00,2,4,0.5000,0.7333
2023-01-10,age_group,35-44,14,0,0.00,0,1,0.0000,0.6000
2023-01-10,age_group,45+,7,0,0.00,0,0,,
2023-01-10,city,Bangalore,16,1,190.00,1,0,,0.2000
2023-01-10,city,Chennai,12,0,0.00,0,1,0.0000,0.6667
2023-01-10,city,Delhi,16,0,0.00,0,0,,1.6667
2023-01-10,city,Hyderabad,19,1,279.00,1,1,1.0000,0.6000
2023-01-10,city,Mumbai,19,1,408.00,1,3,0.3333,0.5714
2023-01-10,city,Pune,15,0,0.00,0,1,0.0000,1.6667
2023-01-10,device,android,46,2,598.00,2,4,0.5000,1.2222
2023-01-10,device,ios,46,1,279.00,1,2,0.5000,0.5333
2023-01-10,device,web,5,0,0.00,0,0,,0.5000
2023-01-10,gender,female,35,1,190.00,1,2,0.5000,1.0000
2023-01-10,gender,male,38,2,687.00,2,4,0.5000,0.5455
2023-01-10,gender,other,24,0,0.00,0,0,,0.8750
2023-01-11,acquisition_channel,email,4,0,0.00,0,1,0.0000,
2023-01-11,acquisition_channel,facebook,29,1,561.00,1,5,0.2000,0.8571
2023-01-11,acquisition_channel,google,13,0,0.00,0,1,0.0000,1.0000
2023-01-11,acquisition_channel,instagram,10,0,0.00,0,2,0.0000,4.0000
2023-01-11,acquisition_channel,organic,30,3,1426.00,3,1,3.0000,0.3333
2023-01-11,acquisition_channel,referral,11,0,0.00,0,0,,4.0000
2023-01-11,age_group,18-24,33,1,561.00,1,2,0.5000,0.5385
2023-01-11,age_group,25-34,51,3,1426.00,3,6,0.5000,1.2500
2023-01-11,age_group,35-44,9,0,0.00,0,0,,2.0000
2023-01-11,age_group,45+,4,0,0.00,0,2,0.0000,
2023-01-11,city,Bangalore,23,0,0.00,0,0,,1.0000
2023-01-11,city,Chennai,12,1,427.00,1,0,,0.5000
2023-01-11,city,Delhi,15,0,0.00,0,1,0.0000,1.3333
2023-01-11,city,Hyderabad,17,1,561.00,1,1,1.0000,1.2500
2023-01-11,city,Mumbai,15,0,0.00,0,5,0.0000,1.0000
2023-01-11,city,Pune,15,2,999.00,2,3,0.6667,0.7500
2023-01-11,device,android,46,2,816.00,2,6,0.3333,0.8182
2023-01-11,device,ios,37,1,427.00,1,2,0.5000,1.2857
2023-01-11,device,web,14,1,744.00,1,2,0.5000,0.8000
2023-01-11,gender,female,34,3,1243.00,3,5,0.6000,1.6000
2023-01-11,gender,male,38,0,0.00,0,3,0.0000,0.8182
2023-01-11,gender,other,25,1,744.00,1,2,0.5000,0.7143
2023-01-12,acquisition_channel,email,6,0,0.00,0,1,0.0000,0.0000
2023-01-12,acquisition_channel,facebook,19,1,234.00,1,2,0.5000,0.6000
2023-01-12,acquisition_channel,google,16,1,553.00,1,3,0.3333,0.7500
2023-01-12,acquisition_channel,instagram,18,2,863.00,2,3,0.6667,0.2000
2023-01-12,acquisition_channel,organic,30,0,0.00,0,1,0.0000,2.0000
2023-01-12,acquisition_channel,referral,14,0,0.00,0,2,0.0000,2.0000
2023-01-12,age_group,18-24,33,1,234.00,1,3,0.3333,1.0000
2023-01-12,age_group,25-34,56,3,1416.00,3,7,0.4286,0.9167
2023-01-12,age_group,35-44,13,0,0.00,0,2,0.0000,2.0000
2023-01-12,age_group,45+,1,0,0.00,0,0,,0.0000
2023-01-12,city,Bangalore,11,0,0.00,0,1,0.0000,0.0000
2023-01-12,city,Chennai,26,1,414.00,1,3,0.3333,1.1250
2023-01-12,city,Delhi,23,1,234.00,1,4,0.2500,1.0000
2023-01-12,city,Hyderabad,15,1,553.00,1,2,0.5000,0.0000
2023-01-12,city,Mumbai,15,1,449.00,1,2,0.5000,6.0000
2023-01-12,city,Pune,13,0,0.00,0,0,,0.6667
2023-01-12,device,android,45,3,1097.00,3,7,0.4286,0.8000
2023-01-12,device,ios,48,1,553.00,1,3,0.3333,1.1000
2023-01-12,device,web,10,0,0.00,0,2,0.0000,1.0000
2023-01-12,gender,female,28,0,0.00,0,4,0.0000,0.8333
2023-01-12,gender,male,36,1,414.00,1,4,0.2500,0.8333
2023-01-12,gender,other,39,3,1236.00,3,4,0.7500,1.1000
2023-01-13,acquisition_channel,email,8,0,0.00,0,1,0.0000,0.0000
2023-01-13,acquisition_channel,facebook,31,1,159.00,1,3,0.3333,0.7500
2023-01-13,acquisition_channel,google,19,0,0.00,0,2,0.0000,1.2500
2023-01-13,acquisition_channel,instagram,16,0,0.00,0,1,0.0000,4.0000
2023-01-13,acquisition_channel,organic,42,1,97.00,1,4,0.2500,1.5000
2023-01-13,acquisition_channel,referral,16,0,0.00,0,3,0.0000,1.0000
2023-01-13,age_group,18-24,35,1,97.00,1,4,0.2500,1.2857
2023-01-13,age_group,25-34,80,1,159.00,1,8,0.1250,1.1333
2023-01-13,age_group,35-44,11,0,0.00,0,2,0.0000,3.0000
2023-01-13,age_group,45+,6,0,0.00,0,0,,0.5000
2023-01-13,city,Bangalore,22,1,97.00,1,3,0.3333,1.2500
2023-01-13,city,Chennai,22,1,159.00,1,5,0.2000,1.6667
2023-01-13,city,Delhi,26,0,0.00,0,1,0.0000,1.7500
2023-01-13,city,Hyderabad,19,0,0.00,0,1,0.0000,0.6000
2023-01-13,city,Mumbai,27,0,0.00,0,2,0.0000,1.4000
2023-01-13,city,Pune,16,0,0.00,0,2,0.0000,0.7500
2023-01-13,device,android,59,1,159.00,1,3,0.3333,1.0833
2023-01-13,device,ios,59,0,0.00,0,8,0.0000,1.8889
2023-01-13,device,web,14,1,97.00,1,3,0.3333,0.0000
2023-01-13,gender,female,41,1,159.00,1,2,0.5000,1.2500
2023-01-13,gender,male,49,0,0.00,0,7,0.0000,0.8333
2023-01-13,gender,other,42,1,97.00,1,5,0.2000,2.0000
2023-01-14,acquisition_channel,email,6,1,271.00,1,1,1.0000,0.3333
2023-01-14,acquisition_channel,facebook,33,0,0.00,0,0,,0.5714
2023-01-14,acquisition_channel,google,16,0,0.00,0,0,,0.1429
2023-01-14,acquisition_channel,instagram,24,2,432.00,2,3,0.6667,1.0000
2023-01-14,acquisition_channel,organic,51,2,335.00,2,4,0.5000,1.4444
2023-01-14,acquisition_channel,referral,19,1,388.00,1,2,0.5000,0.8333
2023-01-14,age_group,18-24,30,2,659.00,2,5,0.4000,1.2000
2023-01-14,age_group,25-34,90,2,335.00,2,3,0.6667,0.7200
2023-01-14,age_group,35-44,18,2,432.00,2,2,1.0000,1.0000
2023-01-14,age_group,45+,11,0,0.00,0,0,,0.3333
2023-01-14,city,Bangalore,26,1,388.00,1,2,0.5000,1.1667
2023-01-14,city,Chennai,20,1,170.00,1,1,1.0000,0.4000
2023-01-14,city,Delhi,23,0,0.00,0,1,0.0000,0.8000
2023-01-14,city,Hyderabad,28,2,432.00,2,3,0.6667,1.2000
2023-01-14,city,Mumbai,18,2,436.00,2,3,0.6667,1.0000
2023-01-14,city,Pune,34,0,0.00,0,0,,0.4545
2023-01-14,device,android,66,4,990.00,4,7,0.5714,0.9286
2023-01-14,device,ios,68,0,0.00,0,1,0.0000,0.5500
2023-01-14,device,web,15,2,436.00,2,2,1.0000,2.0000
2023-01-14,gender,female,59,1,388.00,1,3,0.3333,0.6842
2023-01-14,gender,male,41,2,362.00,2,2,1.0000,0.6667
2023-01-14,gender,other,49,3,676.00,3,5,0.6000,1.1250
2023-01-15,acquisition_channel,email,2,0,0.00,0,0,,
2023-01-15,acquisition_channel,facebook,40,1,879.00,1,3,0.3333,1.1250
2023-01-15,acquisition_channel,google,13,1,482.00,1,3,0.3333,4.0000
2023-01-15,acquisition_channel,instagram,30,0,0.00,0,2,0.0000,0.5000
2023-01-15,acquisition_channel,organic,48,0,0.00,0,4,0.0000,1.0000
2023-01-15,acquisition_channel,referral,18,0,0.00,0,1,0.0000,0.8333
2023-01-15,age_group,18-24,42,0,0.00,0,2,0.0000,0.7692
2023-01-15,age_group,25-34,81,1,482.00,1,7,0.1429,1.1429
2023-01-15,age_group,35-44,21,1,879.00,1,3,0.3333,2.5000
2023-01-15,age_group,45+,7,0,0.00,0,1,0.0000,0.5000
2023-01-15,city,Bangalore,26,0,0.00,0,5,0.0000,2.3333
2023-01-15,city,Chennai,24,1,879.00,1,3,0.3333,0.8333
2023-01-15,city,Delhi,29,1,482.00,1,2,0.5000,0.8000
2023-01-15,city,Hyderabad,29,0,0.00,0,0,,1.3333
2023-01-15,city,Mumbai,21,0,0.00,0,1,0.0000,0.8000
2023-01-15,city,Pune,22,0,0.00,0,2,0.0000,0.6667
2023-01-15,device,android,77,1,482.00,1,6,0.1667,1.5833
2023-01-15,device,ios,61,1,879.00,1,5,0.2000,0.6875
2023-01-15,device,web,13,0,0.00,0,2,0.0000,0.6667
2023-01-15,gender,female,55,1,482.00,1,6,0.1667,1.3000
2023-01-15,gender,male,47,1,879.00,1,2,0.5000,1.1111
2023-01-15,gender,other,49,0,0.00,0,5,0.0000,0.7500
2023-01-16,acquisition_channel,email,5,0,0.00,0,1,0.0000,1.0000
2023-01-16,acquisition_channel,facebook,27,0,0.00,0,1,0.0000,0.4444
2023-01-16,acquisition_channel,google,23,1,292.00,1,5,0.2000,1.2500
2023-01-16,acquisition_channel,instagram,25,1,127.00,1,1,1.0000,0.2500
2023-01-16,acquisition_channel,organic,58,2,463.00,2,7,0.2857,0.9286
2023-01-16,acquisition_channel,referral,15,1,398.00,1,1,1.0000,0.2000
2023-01-16,age_group,18-24,35,0,0.00,0,1,0.0000,0.8571
2023-01-16,age_group,25-34,97,5,1280.00,5,10,0.5000,0.6667
2023-01-16,age_group,35-44,18,0,0.00,0,4,0.0000,0.5000
2023-01-16,age_group,45+,3,0,0.00,0,1,0.0000,0.0000
2023-01-16,city,Bangalore,26,0,0.00,0,2,0.0000,0.5000
2023-01-16,city,Chennai,34,2,419.00,2,4,0.5000,1.2000
2023-01-16,city,Delhi,31,2,622.00,2,3,0.6667,0.3000
2023-01-16,city,Hyderabad,23,0,0.00,0,4,0.0000,1.0000
2023-01-16,city,Mumbai,25,1,239.00,1,2,0.5000,0.8571
2023-01-16,city,Pune,14,0,0.00,0,1,0.0000,0.5000
2023-01-16,device,android,65,2,419.00,2,7,0.2857,0.9231
2023-01-16,device,ios,72,2,463.00,2,8,0.2500,0.5000
2023-01-16,device,web,16,1,398.00,1,1,1.0000,0.7500
2023-01-16,gender,female,51,3,643.00,3,6,0.5000,0.6923
2023-01-16,gender,male,52,1,398.00,1,4,0.2500,0.7500
2023-01-16,gender,other,50,1,239.00,1,6,0.1667,0.5833
2023-01-17,acquisition_channel,email,7,1,205.00,1,1,1.0000,
2023-01-17,acquisition_channel,facebook,23,1,194.00,1,1,1.0000,0.1111
2023-01-17,acquisition_channel,google,20,0,0.00,0,0,,0.6667
2023-01-17,acquisition_channel,instagram,22,0,0.00,0,2,0.0000,0.4444
2023-01-17,acquisition_channel,organic,52,2,276.00,2,8,0.2500,0.7143
2023-01-17,acquisition_channel,referral,18,1,322.00,1,1,1.0000,0.5000
2023-01-17,age_group,18-24,35,0,0.00,0,2,0.0000,0.3846
2023-01-17,age_group,25-34,84,3,544.00,3,10,0.3000,0.6667
2023-01-17,age_group,35-44,17,2,453.00,2,1,2.0000,0.2000
2023-01-17,age_group,45+,6,0,0.00,0,0,,1.0000
2023-01-17,city,Bangalore,27,0,0.00,0,2,0.0000,0.6000
2023-01-17,city,Chennai,23,0,0.00,0,2,0.0000,0.1250
2023-01-17,city,Delhi,17,2,325.00,2,3,0.6667,0.5000
2023-01-17,city,Hyderabad,21,2,527.00,2,2,1.0000,0.3000
2023-01-17,city,Mumbai,28,0,0.00,0,1,0.0000,0.8571
2023-01-17,city,Pune,26,1,145.00,1,3,0.3333,1.2000
2023-01-17,device,android,71,5,997.00,5,8,0.6250,0.2857
2023-01-17,device,ios,55,0,0.00,0,3,0.0000,0.7000
2023-01-17,device,web,16,0,0.00,0,2,0.0000,1.3333
2023-01-17,gender,female,46,0,0.00,0,4,0.0000,0.6250
2023-01-17,gender,male,50,3,721.00,3,6,0.5000,0.3750
2023-01-17,gender,other,46,2,276.00,2,3,0.6667,0.6667
2023-01-18,acquisition_channel,email,10,1,184.00,1,1,1.0000,0.0000
2023-01-18,acquisition_channel,facebook,27,1,267.00,1,4,0.2500,0.8333
2023-01-18,acquisition_channel,google,27,0,0.00,0,2,0.0000,0.8333
2023-01-18,acquisition_channel,instagram,27,2,548.00,2,3,0.6667,1.5000
2023-01-18,acquisition_channel,organic,48,0,0.00,0,5,0.0000,0.7500
2023-01-18,acquisition_channel,referral,15,0,0.00,0,1,0.0000,1.5000
2023-01-18,age_group,18-24,38,1,184.00,1,2,0.5000,1.3333
2023-01-18,age_group,25-34,85,2,548.00,2,11,0.1818,0.7500
2023-01-18,age_group,35-44,23,1,267.00,1,2,0.5000,1.2500
2023-01-18,age_group,45+,8,0,0.00,0,1,0.0000,0.0000
2023-01-18,city,Bangalore,24,1,267.00,1,1,1.0000,2.6667
2023-01-18,city,Chennai,25,2,483.00,2,3,0.6667,1.0000
2023-01-18,city,Delhi,26,0,0.00,0,5,0.0000,1.0000
2023-01-18,city,Hyderabad,33,0,0.00,0,2,0.0000,0.3333
2023-01-18,city,Mumbai,22,1,249.00,1,4,0.2500,1.6667
2023-01-18,city,Pune,24,0,0.00,0,1,0.0000,0.1429
2023-01-18,device,android,74,1,184.00,1,8,0.1250,0.6667
2023-01-18,device,ios,68,1,267.00,1,5,0.2000,0.8571
2023-01-18,device,web,12,2,548.00,2,3,0.6667,4.0000
2023-01-18,gender,female,58,3,700.00,3,4,0.7500,1.2000
2023-01-18,gender,male,56,1,299.00,1,7,0.1429,0.6154
2023-01-18,gender,other,40,0,0.00,0,5,0.0000,0.8000
2023-01-19,acquisition_channel,email,9,0,0.00,0,0,,0.2500
2023-01-19,acquisition_channel,facebook,30,2,549.00,2,5,0.4000,1.6000
2023-01-19,acquisition_channel,google,18,1,143.00,1,3,0.3333,0.5000
2023-01-19,acquisition_channel,instagram,30,2,429.00,2,4,0.5000,0.3750
2023-01-19,acquisition_channel,organic,79,1,134.00,1,7,0.1429,0.7500
2023-01-19,acquisition_channel,referral,16,0,0.00,0,1,0.0000,2.5000
2023-01-19,age_group,18-24,43,1,152.00,1,5,0.2000,0.3000
2023-01-19,age_group,25-34,102,4,903.00,4,10,0.4000,0.9545
2023-01-19,age_group,35-44,21,1,200.00,1,3,0.3333,2.5000
2023-01-19,age_group,45+,16,0,0.00,0,2,0.0000,0.4000
2023-01-19,city,Bangalore,27,1,134.00,1,3,0.3333,0.7500
2023-01-19,city,Chennai,35,1,152.00,1,4,0.2500,1.5000
2023-01-19,city,Delhi,28,1,397.00,1,1,1.0000,0.4000
2023-01-19,city,Hyderabad,36,2,343.00,2,5,0.4000,0.4545
2023-01-19,city,Mumbai,28,1,229.00,1,3,0.3333,3.0000
2023-01-19,city,Pune,28,0,0.00,0,4,0.0000,0.5714
2023-01-19,device,android,88,3,731.00,3,10,0.3000,0.6842
2023-01-19,device,ios,77,2,295.00,2,8,0.2500,0.8235
2023-01-19,device,web,17,1,229.00,1,2,0.5000,1.3333
2023-01-19,gender,female,62,4,921.00,4,7,0.5714,1.0833
2023-01-19,gender,male,60,0,0.00,0,4,0.0000,0.6000
2023-01-19,gender,other,60,2,334.00,2,9,0.2222,0.7500
