2023-01-02,age_group,18-24,dau,1,1,1,0,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,age_group,18-24,payment_conversion_pct,,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,age_group,18-24,revenue,0,0,1,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,age_group,18-24,total_orders,0,0,1,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,age_group,25-34,dau,8,1,1,700,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,age_group,25-34,payment_conversion_pct,0.5,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,age_group,25-34,revenue,666,0,1,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,age_group,25-34,total_orders,1,0,1,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,age_group,35-44,dau,2,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,age_group,35-44,payment_conversion_pct,1,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,age_group,35-44,revenue,92,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,age_group,35-44,total_orders,1,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,city,Bangalore,dau,3,1,1,200,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,city,Bangalore,payment_conversion_pct,,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,city,Bangalore,revenue,0,0,1,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,city,Bangalore,total_orders,0,0,1,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,city,Chennai,dau,2,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,city,Chennai,payment_conversion_pct,1,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,city,Chennai,revenue,92,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,city,Chennai,total_orders,1,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,city,Delhi,dau,1,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,city,Delhi,payment_conversion_pct,1,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,city,Delhi,revenue,666,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,city,Delhi,total_orders,1,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,city,Hyderabad,dau,1,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,city,Hyderabad,payment_conversion_pct,,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,city,Hyderabad,revenue,0,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,city,Hyderabad,total_orders,0,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,city,Mumbai,dau,1,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,city,Mumbai,payment_conversion_pct,,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,city,Mumbai,revenue,0,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,city,Mumbai,total_orders,0,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,city,Pune,dau,3,1,1,200,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,city,Pune,payment_conversion_pct,0,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,city,Pune,revenue,0,0,1,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,city,Pune,total_orders,0,0,1,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,device,android,dau,5,2,1,150,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,device,android,payment_conversion_pct,0,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,device,android,revenue,0,0,1,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,device,android,total_orders,0,0,1,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,device,ios,dau,6,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,device,ios,payment_conversion_pct,1,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,device,ios,revenue,758,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,device,ios,total_orders,2,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,gender,female,dau,2,1,1,100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,gender,female,payment_conversion_pct,0,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,gender,female,revenue,0,0,1,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,gender,female,total_orders,0,0,1,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,gender,male,dau,7,1,1,600,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,gender,male,payment_conversion_pct,1,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,gender,male,revenue,92,0,1,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,gender,male,total_orders,1,0,1,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,gender,other,dau,2,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,gender,other,payment_conversion_pct,1,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,gender,other,revenue,666,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-02,gender,other,total_orders,1,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,acquisition_channel,facebook,dau,5,2,1,150,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,acquisition_channel,facebook,payment_conversion_pct,,0.5,1,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,acquisition_channel,facebook,revenue,0,666,1,-100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,acquisition_channel,facebook,total_orders,0,1,1,-100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,acquisition_channel,google,dau,4,1,2,300,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,acquisition_channel,google,payment_conversion_pct,,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,acquisition_channel,google,revenue,0,0,2,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,acquisition_channel,google,total_orders,0,0,2,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,acquisition_channel,instagram,dau,3,4,1,-25,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,acquisition_channel,instagram,payment_conversion_pct,0,1,1,-100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,acquisition_channel,instagram,revenue,0,92,1,-100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,acquisition_channel,instagram,total_orders,0,1,1,-100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,acquisition_channel,organic,dau,5,2,2,150,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,acquisition_channel,organic,payment_conversion_pct,,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,acquisition_channel,organic,revenue,0,0,2,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,acquisition_channel,organic,total_orders,0,0,2,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,acquisition_channel,referral,dau,1,1,1,0,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,acquisition_channel,referral,payment_conversion_pct,,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,acquisition_channel,referral,revenue,0,0,1,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,acquisition_channel,referral,total_orders,0,0,1,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,age_group,18-24,dau,4,1,2,300,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,age_group,18-24,payment_conversion_pct,,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,age_group,18-24,revenue,0,0,2,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,age_group,18-24,total_orders,0,0,2,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,age_group,25-34,dau,13,4.5,2,188.89,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,age_group,25-34,payment_conversion_pct,0,0.5,1,-100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,age_group,25-34,revenue,0,333,2,-100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,age_group,25-34,total_orders,0,0.5,2,-100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,age_group,45+,dau,1,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,age_group,45+,payment_conversion_pct,,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,age_group,45+,revenue,0,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,age_group,45+,total_orders,0,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,city,Bangalore,dau,3,2,2,50,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,city,Bangalore,payment_conversion_pct,,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,city,Bangalore,revenue,0,0,2,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,city,Bangalore,total_orders,0,0,2,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,city,Chennai,dau,4,2,1,100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,city,Chennai,payment_conversion_pct,,1,1,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,city,Chennai,revenue,0,92,1,-100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,city,Chennai,total_orders,0,1,1,-100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,city,Delhi,dau,3,1,1,200,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,city,Delhi,payment_conversion_pct,0,1,1,-100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,city,Delhi,revenue,0,666,1,-100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,city,Delhi,total_orders,0,1,1,-100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,city,Hyderabad,dau,3,1,1,200,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,city,Hyderabad,payment_conversion_pct,,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,city,Hyderabad,revenue,0,0,1,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,city,Hyderabad,total_orders,0,0,1,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,city,Mumbai,dau,3,1,1,200,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,city,Mumbai,payment_conversion_pct,,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,city,Mumbai,revenue,0,0,1,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,city,Mumbai,total_orders,0,0,1,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,city,Pune,dau,2,2,2,0,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,city,Pune,payment_conversion_pct,,0,1,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,city,Pune,revenue,0,0,2,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,city,Pune,total_orders,0,0,2,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,device,android,dau,10,3.5,2,185.71,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,device,android,payment_conversion_pct,,0,1,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,device,android,revenue,0,0,2,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,device,android,total_orders,0,0,2,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,device,ios,dau,8,6,1,33.33,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,device,ios,payment_conversion_pct,0,1,1,-100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,device,ios,revenue,0,758,1,-100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,device,ios,total_orders,0,2,1,-100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,gender,female,dau,10,1.5,2,566.67,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,gender,female,payment_conversion_pct,,0,1,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,gender,female,revenue,0,0,2,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,gender,female,total_orders,0,0,2,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,gender,male,dau,6,4,2,50,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,gender,male,payment_conversion_pct,,1,1,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,gender,male,revenue,0,46,2,-100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,gender,male,total_orders,0,0.5,2,-100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,gender,other,dau,2,2,1,0,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,gender,other,payment_conversion_pct,0,1,1,-100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,gender,other,revenue,0,666,1,-100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-03,gender,other,total_orders,0,1,1,-100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,acquisition_channel,email,dau,2,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,acquisition_channel,email,payment_conversion_pct,,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,acquisition_channel,email,revenue,0,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,acquisition_channel,email,total_orders,0,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,acquisition_channel,facebook,dau,5,3.5,2,42.86,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,acquisition_channel,facebook,payment_conversion_pct,,0.5,1,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,acquisition_channel,facebook,revenue,0,333,2,-100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,acquisition_channel,facebook,total_orders,0,0.5,2,-100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,acquisition_channel,google,dau,8,2,3,300,SPIKE,1,+300.00% vs baseline
2023-01-04,acquisition_channel,google,payment_conversion_pct,1,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,acquisition_channel,google,revenue,184,0,3,,NO_BASELINE,0,no baseline (NULL or 0)
2023-01-04,acquisition_channel,google,total_orders,1,0,3,,NO_BASELINE,0,no baseline (NULL or 0)
2023-01-04,acquisition_channel,instagram,dau,10,3.5,2,185.71,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,acquisition_channel,instagram,payment_conversion_pct,,0.5,2,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,acquisition_channel,instagram,revenue,0,46,2,-100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,acquisition_channel,instagram,total_orders,0,0.5,2,-100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,acquisition_channel,organic,dau,13,3,3,333.33,SPIKE,1,+333.33% vs baseline
2023-01-04,acquisition_channel,organic,payment_conversion_pct,0,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,acquisition_channel,organic,revenue,0,0,3,,NO_BASELINE,0,no baseline (NULL or 0)
2023-01-04,acquisition_channel,organic,total_orders,0,0,3,,NO_BASELINE,0,no baseline (NULL or 0)
2023-01-04,acquisition_channel,referral,dau,3,1,2,200,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,acquisition_channel,referral,payment_conversion_pct,1,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,acquisition_channel,referral,revenue,250,0,2,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,acquisition_channel,referral,total_orders,1,0,2,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,age_group,18-24,dau,12,2,3,500,SPIKE,1,+500.00% vs baseline
2023-01-04,age_group,18-24,payment_conversion_pct,,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,age_group,18-24,revenue,0,0,3,,NO_BASELINE,0,no baseline (NULL or 0)
2023-01-04,age_group,18-24,total_orders,0,0,3,,NO_BASELINE,0,no baseline (NULL or 0)
2023-01-04,age_group,25-34,dau,19,7.33,3,159.21,SPIKE,1,+159.21% vs baseline
2023-01-04,age_group,25-34,payment_conversion_pct,0.5,0.25,2,100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,age_group,25-34,revenue,434,222,3,95.5,SPIKE,1,+95.50% vs baseline
2023-01-04,age_group,25-34,total_orders,2,0.33,3,506.06,SPIKE,1,+506.06% vs baseline
2023-01-04,age_group,35-44,dau,1,2,1,-50,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,age_group,35-44,payment_conversion_pct,,1,1,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,age_group,35-44,revenue,0,92,1,-100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,age_group,35-44,total_orders,0,1,1,-100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,age_group,45+,dau,9,1,1,800,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,age_group,45+,payment_conversion_pct,,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,age_group,45+,revenue,0,0,1,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,age_group,45+,total_orders,0,0,1,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,city,Bangalore,dau,6,2.33,3,157.51,SPIKE,1,+157.51% vs baseline
2023-01-04,city,Bangalore,payment_conversion_pct,,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,city,Bangalore,revenue,0,0,3,,NO_BASELINE,0,no baseline (NULL or 0)
2023-01-04,city,Bangalore,total_orders,0,0,3,,NO_BASELINE,0,no baseline (NULL or 0)
2023-01-04,city,Chennai,dau,5,3,2,66.67,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,city,Chennai,payment_conversion_pct,,1,1,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,city,Chennai,revenue,0,46,2,-100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,city,Chennai,total_orders,0,0.5,2,-100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,city,Delhi,dau,5,2,2,150,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,city,Delhi,payment_conversion_pct,,0.5,2,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,city,Delhi,revenue,0,333,2,-100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,city,Delhi,total_orders,0,0.5,2,-100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,city,Hyderabad,dau,6,2,2,200,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,city,Hyderabad,payment_conversion_pct,0.5,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,city,Hyderabad,revenue,250,0,2,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,city,Hyderabad,total_orders,1,0,2,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,city,Mumbai,dau,6,2,2,200,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,city,Mumbai,payment_conversion_pct,,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,city,Mumbai,revenue,0,0,2,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,city,Mumbai,total_orders,0,0,2,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,city,Pune,dau,13,2,3,550,SPIKE,1,+550.00% vs baseline
2023-01-04,city,Pune,payment_conversion_pct,0.5,0,1,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,city,Pune,revenue,184,0,3,,NO_BASELINE,0,no baseline (NULL or 0)
2023-01-04,city,Pune,total_orders,1,0,3,,NO_BASELINE,0,no baseline (NULL or 0)
2023-01-04,device,android,dau,19,5.67,3,235.1,SPIKE,1,+235.10% vs baseline
2023-01-04,device,android,payment_conversion_pct,1,0,1,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,device,android,revenue,184,0,3,,NO_BASELINE,0,no baseline (NULL or 0)
2023-01-04,device,android,total_orders,1,0,3,,NO_BASELINE,0,no baseline (NULL or 0)
2023-01-04,device,ios,dau,16,7,2,128.57,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,device,ios,payment_conversion_pct,0,0.5,2,-100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,device,ios,revenue,0,379,2,-100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,device,ios,total_orders,0,1,2,-100,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,device,web,dau,6,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,device,web,payment_conversion_pct,1,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,device,web,revenue,250,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,device,web,total_orders,1,,0,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,gender,female,dau,13,4.33,3,200.23,SPIKE,1,+200.23% vs baseline
2023-01-04,gender,female,payment_conversion_pct,,0,1,,NO_BASELINE,0,insufficient baseline (<3 days)
2023-01-04,gender,female,revenue,0,0,3,,NO_BASELINE,0,no baseline (NULL or 0)
2023-01-04,gender,female,total_orders,0,0,3,,NO_BASELINE,0,no baseline (NULL or 0)
